URL,type,periodOfReport,notSubjectToSection16,issuerTradingSymbol,m_isDirector,m_isOfficer,m_isTenPercentOwner,m_isOther,transactionCode,equitySwapInvolved,transactionTimeliness,transactionShares,sharesOwnedFollowingTransaction,directOrIndirectOwnership,init_prices,end_dates,end_prices,sharesBeforeTransaction,percentVolumeChange,percentPriceChange
https://www.sec.gov/Archives/edgar/data/1517426/000071137715000015,4,2015-07-22,0,NEOG,0,1,0,0,M,0,O,1500.0,8307.0,D,22.7438,2016-07-21 00:00:00,20.8613,6807.0,22.036139268400177,-8.276980979431759
https://www.sec.gov/Archives/edgar/data/1061219/000120919113014550,4,2013-02-19,0,EPD,0,1,0,0,A,0,O,100.0,100.0,I,28.555,2014-02-19 00:00:00,33.04,0.0,inf,15.706531255471894
https://www.sec.gov/Archives/edgar/data/1508118/000150811817000001,4,2017-03-09,0,MSI,0,1,0,0,M,0,O,2023.0,21027.8151,D,81.37,2018-03-09 00:00:00,109.09,19004.8151,10.64467078135372,34.066609315472526
https://www.sec.gov/Archives/edgar/data/1803580/000165495420012475,4,2020-11-12,0,PTC,0,1,0,0,F,0,O,-380.0,8450.0,D,94.68,2021-11-12 00:00:00,121.83,8830.0,-4.303510758776897,28.67553865652724
https://www.sec.gov/Archives/edgar/data/1213262/000121326513000038,4,2013-10-02,0,CMTL,0,1,0,0,M,0,O,510.0,59038.0,D,24.35,2014-10-02 00:00:00,37.47,58528.0,0.871377802077638,53.880903490759735
https://www.sec.gov/Archives/edgar/data/1186373/000112760222005869,4,2022-02-17,0,ARW,1,1,0,0,F,0,O,-20335.0,177679.0,D,125.16,2023-02-17 00:00:00,123.28,198014.0,-10.269475895643742,-1.502077341003512
https://www.sec.gov/Archives/edgar/data/1234856/000114036111055220,4,2011-11-28,0,CHCO,1,0,0,0,S,0,O,-100.0,17898.0,D,30.63,2012-11-27 00:00:00,33.2292,17998.0,-0.55561729081009,8.485798237022527
https://www.sec.gov/Archives/edgar/data/1226534/000120919109004789,4,2009-01-22,0,PPL,1,1,0,0,S,0,O,-1700.0,45400.422,D,29.7806,2010-01-22 00:00:00,28.3909,47100.422,-3.6093094877154175,-4.666460716036619
https://www.sec.gov/Archives/edgar/data/1300700/000130070011000008,4,2011-05-03,0,PRGS,0,1,0,0,S,0,O,-300.0,13929.0,D,28.63,2012-05-02 00:00:00,22.83,14229.0,-2.108370229812355,-20.25847013622075
https://www.sec.gov/Archives/edgar/data/1425980/000091259319000065,4,2019-03-20,0,SUI,0,1,0,0,F,0,O,-3751.0,123362.0,D,115.39,2020-03-19 00:00:00,114.26,127113.0,-2.950917687411988,-0.979287633243778
https://www.sec.gov/Archives/edgar/data/1114925/000168316822006404,4,2022-09-12,0,LTRX,0,1,0,0,S,0,O,-2085.0,134654.0,D,5.63,2023-09-12 00:00:00,5.23,136739.0,-1.524802726361901,-7.104795737122549
https://www.sec.gov/Archives/edgar/data/1135185/000120919115016191,4,2015-02-17,0,AAWW,0,1,0,0,A,0,O,594.0,4456.0,D,48.22,2016-02-17 00:00:00,38.14,3862.0,15.380631796996374,-20.904189133139774
https://www.sec.gov/Archives/edgar/data/1592970/000002891719000059,4,2019-02-01,0,DDS,0,1,0,0,A,0,O,416.0,29456.0,D,65.61,2020-02-03 00:00:00,60.51,29040.0,1.4325068870523416,-7.773205304069504
https://www.sec.gov/Archives/edgar/data/1439155/000135740019000078,4,2019-04-01,0,APA,0,1,0,0,M,0,O,4814.0,4814.0,D,34.97,2020-03-31 00:00:00,4.18,0.0,inf,-88.04689734057763
https://www.sec.gov/Archives/edgar/data/1013857/000120919119044596,4,2019-08-01,0,PEGA,0,1,0,0,M,0,O,10576.0,19836.0,D,74.76,2020-07-31 00:00:00,116.89,9260.0,114.21166306695466,56.35366506153022
https://www.sec.gov/Archives/edgar/data/1616707/000161670719000097,4,2019-04-15,0,W,1,1,1,0,C,0,O,17884.0,26000.0,D,148.03,2020-04-14 00:00:00,86.08,8116.0,220.35485460818137,-41.84962507599811
https://www.sec.gov/Archives/edgar/data/1090727/000122520810013303,4,2010-05-14,0,UPS,0,1,0,0,F,0,O,-429.0682,57720.3966,D,65.75,2011-05-16 00:00:00,73.8,58149.4648,-0.7378712795994642,12.243346007604558
https://www.sec.gov/Archives/edgar/data/1388969/000124636020001389,4,2020-06-05,0,SFIX,1,0,0,0,S,0,O,-2500.0,0.0,D,24.96,2021-06-07 00:00:00,57.94,2500.0,-100.0,132.13141025641025
https://www.sec.gov/Archives/edgar/data/1658089/000005947822000169,4,2022-06-21,0,LLY,1,0,0,0,A,0,O,33.0,1271.0,D,297.34,2023-06-21 00:00:00,453.0,1238.0,2.6655896607431337,52.35084415147644
https://www.sec.gov/Archives/edgar/data/1377489/000120919116100697,4,2016-02-18,0,PEP,0,1,0,0,M,0,O,46561.0,330196.0,D,99.62,2017-02-17 00:00:00,108.15,283635.0,16.415816101679976,8.562537643043566
https://www.sec.gov/Archives/edgar/data/1292144/000070717909000010,4,2008-12-05,0,ONB,0,1,0,0,L,0,O,0.325,79.062,I,16.64,2009-12-07 00:00:00,11.83,78.737,0.4127665519387328,-28.90625
https://www.sec.gov/Archives/edgar/data/1180671/000120919121046758,4,2021-07-14,0,KR,1,0,0,0,A,0,O,4859.0,13590.0,D,38.32,2022-07-14 00:00:00,47.5,8731.0,55.65227350818921,23.95615866388309
https://www.sec.gov/Archives/edgar/data/1255240/000120919109002275,4,2009-01-02,0,PLD,0,1,0,0,M,0,O,2284.0,59102.0,D,23.07,2010-01-04 00:00:00,25.37,56818.0,4.019852863529164,9.96965756393585
https://www.sec.gov/Archives/edgar/data/1279182/000112760213007554,4,2013-02-20,0,FMBI,0,1,0,0,A,0,O,6636.0,42481.0,D,12.75,2014-02-20 00:00:00,15.65,35845.0,18.513042265308968,22.745098039215687
https://www.sec.gov/Archives/edgar/data/1202096/000093976718000234,4,2018-11-15,0,EXEL,1,1,0,0,F,0,O,-7437.0,107647.0,D,17.45,2019-11-15 00:00:00,16.51,115084.0,-6.462236279587084,-5.386819484240675
https://www.sec.gov/Archives/edgar/data/1156136/000095014212001041,4,2012-04-26,0,DHX,1,1,0,0,S,0,O,-15500.0,367110.0,D,10.52,2013-04-26 00:00:00,8.61,382610.0,-4.051122552991297,-18.15589353612168
https://www.sec.gov/Archives/edgar/data/1306830/000130683022000102,4,2022-05-03,0,CE,1,0,0,0,A,0,O,1098.0,1201.0,D,150.34,2023-05-03 00:00:00,100.7,103.0,1066.0194174757282,-33.01849141944925
https://www.sec.gov/Archives/edgar/data/1259158/000137371520000078,4,2020-03-12,0,NOW,1,0,0,0,S,0,O,-735.0,687397.0,I,262.12,2021-03-12 00:00:00,489.22,688132.0,-0.1068109025593926,86.63970700442546
https://www.sec.gov/Archives/edgar/data/1273813/000118143112063026,4,2012-12-05,0,AGO,1,0,0,0,A,0,O,119.839,38368.491,D,13.85,2013-12-05 00:00:00,24.08,38248.652,0.3133156169791291,73.86281588447653
https://www.sec.gov/Archives/edgar/data/1212001/000112760213010222,4,2013-03-08,0,WASH,0,1,0,0,F,0,O,-3198.0,7543.901,D,27.24,2014-03-10 00:00:00,36.81,10741.901,-29.77126674319564,35.132158590308386
https://www.sec.gov/Archives/edgar/data/1234673/000163397816000081,4,2016-08-22,0,LITE,0,1,0,0,S,0,O,-23611.0,23610.0,I,34.04,2017-08-22 00:00:00,54.35,47221.0,-50.00105885093497,59.66509988249119
https://www.sec.gov/Archives/edgar/data/1177394/000112760219034037,4,2019-11-29,0,SNX,0,1,0,0,S,0,O,-5.0,15834.0,D,58.7046,2020-11-30 00:00:00,76.63,15839.0,-0.0315676494728202,30.534915492142005
https://www.sec.gov/Archives/edgar/data/1072627/000107262716000145,4,2016-05-09,0,KFS,1,1,0,0,P,0,O,100.0,202500.0,D,4.6,2017-05-09 00:00:00,6.0,202400.0,0.0494071146245059,30.43478260869566
https://www.sec.gov/Archives/edgar/data/1058090/000120919115062069,4,2015-07-20,0,CMG,0,1,0,0,F,0,O,-2728.0,34929.0,D,678.0,2016-07-19 00:00:00,415.31,37657.0,-7.24433704224978,-38.74483775811209
https://www.sec.gov/Archives/edgar/data/1226578/000122520817001496,4,2017-01-19,0,FUL,0,1,0,0,F,0,O,-642.0,59984.0,D,47.97,2018-01-19 00:00:00,54.83,60626.0,-1.0589516049219807,14.300604544506983
https://www.sec.gov/Archives/edgar/data/1113169/000112760212006903,4,2012-02-17,0,TROW,1,1,0,0,M,0,O,26426.0,532054.875,D,62.91,2013-02-18 00:00:00,73.13,505628.875,5.226362912917107,16.245429979335558
https://www.sec.gov/Archives/edgar/data/1504683/000120919113011051,4,2013-02-20,0,PNW,0,0,0,1,A,0,O,77.0,2086.0,D,54.8,2014-02-20 00:00:00,55.1,2009.0,3.8327526132404177,0.5474452554744604
https://www.sec.gov/Archives/edgar/data/1425275/000093905714000138,4,2014-03-28,0,BANR,0,1,0,0,A,0,O,982.0,15359.0,D,40.43,2015-03-30 00:00:00,45.64,14377.0,6.830354037699103,12.886470442740542
https://www.sec.gov/Archives/edgar/data/1380896/000120919112057642,4,2012-12-13,0,OPK,1,1,1,0,P,0,O,4500.0,119455254.0,I,4.58,2013-12-13 00:00:00,8.97,119450754.0,0.0037672428589274,95.85152838427948
https://www.sec.gov/Archives/edgar/data/1230471/000114036112012909,4,2012-02-29,0,PSB,1,1,0,0,M,0,O,4216.0,38066.0,D,62.42,2013-02-28 00:00:00,73.99,33850.0,12.454948301329392,18.535725728933024
https://www.sec.gov/Archives/edgar/data/1180262/000120919121024101,4,2021-03-30,0,HLF,0,1,0,0,F,0,O,-833.0,55813.0,D,45.28,2022-03-30 00:00:00,30.35,56646.0,-1.4705363132436535,-32.9726148409894
https://www.sec.gov/Archives/edgar/data/1605218/000124008522000020,4,2022-05-11,0,TYL,1,0,0,0,M,0,O,634.0,634.0,D,340.48,2023-05-11 00:00:00,388.62,0.0,inf,14.138862781954884
https://www.sec.gov/Archives/edgar/data/1302116/000117911016029349,4,2016-09-01,0,HELE,1,0,0,0,A,0,O,194.0,3207.0,D,90.31,2017-09-01 00:00:00,90.8,3013.0,6.438765350149353,0.5425755730262373
https://www.sec.gov/Archives/edgar/data/1548682/000120919121043696,4,2021-06-25,0,ZI,1,0,1,0,C,0,O,6836.0,6836.0,I,53.85,2022-06-27 00:00:00,36.45,0.0,inf,-32.31197771587743
https://www.sec.gov/Archives/edgar/data/1632629/000117911017001702,4,2017-02-02,0,DECK,0,1,0,0,F,0,O,-1709.0,34055.0,D,55.54,2018-02-02 00:00:00,93.63,35764.0,-4.778548260820938,68.58120273676629
https://www.sec.gov/Archives/edgar/data/1406572/000112760212019670,4,2012-06-07,0,JBHT,0,0,0,1,M,0,O,1200.0,22800.0,D,54.77,2013-06-07 00:00:00,73.36,21600.0,5.555555555555555,33.94193901771042
https://www.sec.gov/Archives/edgar/data/1219902/000006066710000188,4,2010-12-09,0,LOW,0,1,0,0,S,0,O,-24000.0,237677.0,D,25.18,2011-12-09 00:00:00,24.97,261677.0,-9.17161233123278,-0.8339952343129502
https://www.sec.gov/Archives/edgar/data/1175454/000120919117014532,4,2017-02-22,0,FLT,0,1,0,0,S,0,O,-6105.0,8775.0,D,167.09,2018-02-22 00:00:00,204.07,14880.0,-41.028225806451616,22.13178526542581
https://www.sec.gov/Archives/edgar/data/1245346/000089924315007462,4,2015-10-30,0,MNRO,0,1,0,0,S,0,O,-2500.0,53500.0,D,74.17,2016-10-31 00:00:00,55.0,56000.0,-4.464285714285714,-25.84602939193744
https://www.sec.gov/Archives/edgar/data/1508144/000150814413000016,4,2013-05-31,0,MSI,0,1,0,0,M,0,O,48497.0,72519.1082,D,57.96,2014-06-02 00:00:00,67.4,24022.1082,201.8848620455385,16.28709454796412
https://www.sec.gov/Archives/edgar/data/1298648/000110465915056402,4,2015-08-03,0,OCN,0,0,1,0,P,0,O,9000.0,12269320.0,I,8.47,2016-08-02 00:00:00,2.02,12260320.0,0.0734075456431806,-76.15112160566707
https://www.sec.gov/Archives/edgar/data/1203570/000120919113022721,4,2013-04-25,0,AGCO,1,0,0,0,A,0,O,2346.0,15467.0,D,51.14,2014-04-25 00:00:00,56.94,13121.0,17.87973477631278,11.341415721548683
https://www.sec.gov/Archives/edgar/data/1770787/000120919121036101,4,2021-03-19,0,TXG,1,1,0,0,S,0,O,-351.0,47454.0,D,177.76,2022-03-21 00:00:00,66.57,47805.0,-0.7342328208346407,-62.55063006300631
https://www.sec.gov/Archives/edgar/data/1357705/000112760210009118,4,2010-03-18,0,COO,0,1,0,0,F,0,O,-2293.0,9969.8428,D,39.88,2011-03-18 00:00:00,65.52,12262.8428,-18.698763715702203,64.2928786359077
https://www.sec.gov/Archives/edgar/data/1573097/000124636014003592,4,2014-08-18,0,HDS,0,1,0,0,M,0,O,69124.0,69374.0,D,27.6,2015-08-18 00:00:00,34.69,250.0,27649.6,25.68840579710143
https://www.sec.gov/Archives/edgar/data/1130464/000159396816000559,4,2016-02-10,0,BKH,0,1,0,0,F,0,O,-204.078,33022.07,D,53.1,2017-02-09 00:00:00,60.71,33226.148,-0.614209025975566,14.331450094161957
https://www.sec.gov/Archives/edgar/data/1310622/000091577918000048,4,2018-08-23,0,DAKT,0,1,0,0,F,0,O,-140.0,96406.964,D,7.48,2019-08-23 00:00:00,5.95,96546.964,-0.1450071490596017,-20.454545454545457
https://www.sec.gov/Archives/edgar/data/1530000/000112760213017372,4,2013-05-15,0,BPFH,0,1,0,0,A,0,O,4673.0,54690.8299,D,9.86,2014-05-15 00:00:00,12.01,50017.8299,9.342668423125652,21.805273833671404
https://www.sec.gov/Archives/edgar/data/1119837/000007525215000057,4,2015-05-13,0,OMI,1,0,0,0,A,0,O,3005.0,16883.0,D,33.28,2016-05-12 00:00:00,36.94,13878.0,21.65297593313157,10.997596153846144
https://www.sec.gov/Archives/edgar/data/1487954/000003552715000034,4,2015-02-20,0,FITB,0,1,0,0,F,0,O,-375.0,62044.314,D,19.39,2016-02-22 00:00:00,15.67,62419.314,-0.6007755868640273,-19.18514698298092
https://www.sec.gov/Archives/edgar/data/1524472/000120919114008508,4,2014-02-06,0,XYL,0,1,0,0,M,0,O,9004.0,53001.0,D,36.46,2015-02-06 00:00:00,35.19,43997.0,20.46503170670728,-3.483269336258922
https://www.sec.gov/Archives/edgar/data/1528396/000155759319000010,4,2019-06-19,0,GWRE,0,1,0,0,S,0,O,-1348.0,7828.0,D,100.62,2020-06-18 00:00:00,107.06,9176.0,-14.690496948561464,6.400318028225002
https://www.sec.gov/Archives/edgar/data/1352010/000090445413000677,4,2013-06-10,0,EPAM,1,0,1,0,S,0,O,-29988.0,6154092.0,I,25.55,2014-06-10 00:00:00,43.97,6184080.0,-0.4849225753871231,72.09393346379646
https://www.sec.gov/Archives/edgar/data/1233896/000075068617000042,4,2017-02-28,0,CAC,0,1,0,0,A,0,O,3286.0,28753.0,D,42.46,2018-02-28 00:00:00,42.22,25467.0,12.902972474182276,-0.5652378709373576
https://www.sec.gov/Archives/edgar/data/1498476/000002841211000026,4,2011-01-25,0,CMA,0,1,0,0,A,0,O,7200.0,26330.0,D,39.1,2012-01-25 00:00:00,29.19,19130.0,37.63721902770518,-25.345268542199488
https://www.sec.gov/Archives/edgar/data/1205260/000031361611000035,4,2011-02-22,0,DHR,0,1,0,0,F,0,O,-5664.0,134422.0,D,38.2866,2012-02-22 00:00:00,40.2893,140086.0,-4.043230586925175,5.2308118245025605
https://www.sec.gov/Archives/edgar/data/1476870/000117911011006629,4,2011-04-15,0,PENN,0,1,0,0,A,0,O,1448.0,12336.0,D,3.4451,2012-04-16 00:00:00,3.8847,10888.0,13.299044819985308,12.760152100084175
https://www.sec.gov/Archives/edgar/data/1166175/000112760214036092,4,2014-12-26,0,LEG,1,1,0,0,A,0,O,56.4645,1194852.384,D,42.56,2015-12-28 00:00:00,42.77,1194795.9195,0.0047258698392298,0.4934210526315809
https://www.sec.gov/Archives/edgar/data/1595948/000112760218030199,4,2018-10-11,0,CVX,0,1,0,0,S,0,O,-1400.0,1200.0,D,118.43,2019-10-11 00:00:00,116.15,2600.0,-53.84615384615385,-1.9251878746939128
https://www.sec.gov/Archives/edgar/data/1535527/000095010320022068,4,2020-11-09,0,CRWD,1,1,0,0,C,0,O,13542.0,13542.0,I,126.55,2021-11-09 00:00:00,293.18,0.0,inf,131.67127617542474
https://www.sec.gov/Archives/edgar/data/1250428/000120919114020174,4,2014-03-12,0,GPK,0,1,0,0,G,0,O,-13720.0,524127.0,D,10.27,2015-03-12 00:00:00,14.79,537847.0,-2.550911318646381,44.01168451801362
https://www.sec.gov/Archives/edgar/data/1595382/000106299320005058,4,2020-10-16,0,MU,0,1,0,0,M,0,O,12470.0,310726.0,D,51.61,2021-10-18 00:00:00,67.26,298256.0,4.18097205085564,30.323580701414464
https://www.sec.gov/Archives/edgar/data/1764515/000085565821000263,4,2021-11-23,0,LSCC,0,1,0,0,S,0,O,-15214.0,101959.0,D,79.35,2022-11-23 00:00:00,70.24,117173.0,-12.984219914144044,-11.480781348456206
https://www.sec.gov/Archives/edgar/data/1136893/000113689321000042,4,2021-03-09,0,FIS,1,1,0,0,S,0,O,-17827.0,827712.3864,D,142.84,2022-03-09 00:00:00,91.98,845539.3864,-2.1083583197585747,-35.60627275273033
https://www.sec.gov/Archives/edgar/data/1022671/000119594909000001,4,2009-02-02,0,STLD,1,1,0,0,A,0,O,27357.0,2800835.0,D,11.1,2010-02-02 00:00:00,16.36,2773478.0,0.986378835527089,47.387387387387385
https://www.sec.gov/Archives/edgar/data/1582473/000075481120000033,4,2020-08-31,0,GROW,0,1,0,0,J,0,O,31.0,19032.0,D,3.7,2021-08-31 00:00:00,6.32,19001.0,0.1631493079311615,70.8108108108108
https://www.sec.gov/Archives/edgar/data/1197165/000112760210000826,4,2010-01-04,0,ITRI,1,0,0,0,A,0,O,294.0,3649.0,D,67.8,2011-01-04 00:00:00,55.07,3355.0,8.763040238450074,-18.775811209439524
https://www.sec.gov/Archives/edgar/data/1182775/000122520810027014,4,2010-12-06,0,RJF,1,1,1,0,G,0,O,-66000.0,13302762.0,D,20.5733,2011-12-06 00:00:00,20.64,13368762.0,-0.4936881964089121,0.3242066173146791
https://www.sec.gov/Archives/edgar/data/1269864/000122520809020532,4,2009-10-12,0,TAP,0,1,0,0,M,0,O,13334.0,83934.0,D,49.92,2010-10-12 00:00:00,48.69,70600.0,18.88668555240793,-2.4639423076923155
https://www.sec.gov/Archives/edgar/data/1201821/000112760218033389,4,2018-11-15,0,CBU,1,0,0,0,M,0,O,188.9276,38933.9276,D,63.51,2019-11-15 00:00:00,67.63,38745.0,0.4876180152277714,6.487167375216497
https://www.sec.gov/Archives/edgar/data/1189095/000112760214010920,4,2014-03-07,0,EOG,0,1,0,0,A,0,O,7.847,487989.058,D,94.96,2015-03-09 00:00:00,87.72,487981.211,0.0016080537166419,-7.624262847514738
https://www.sec.gov/Archives/edgar/data/1069878/000112760218010602,4,2018-03-07,0,TREX,0,1,0,0,S,0,O,-404.0,13899.0,D,26.88,2019-03-07 00:00:00,35.5,14303.0,-2.8245822554708804,32.06845238095239
https://www.sec.gov/Archives/edgar/data/1492691/000156761920016042,4,2020-08-24,0,KNX,0,0,0,1,S,0,O,-100.0,133527.0,I,46.22,2021-08-24 00:00:00,50.32,133627.0,-0.0748351755259042,8.87061877974903
https://www.sec.gov/Archives/edgar/data/1048695/000120919118028356,4,2018-05-03,0,FFIV,0,1,0,0,S,0,O,-2000.0,8800.0,D,168.32,2019-05-03 00:00:00,154.37,10800.0,-18.51851851851852,-8.287785171102655
https://www.sec.gov/Archives/edgar/data/1237904/000117911011010969,4,2011-07-15,0,WINA,0,1,0,0,F,0,O,-2208.0,43550.0,D,46.51,2012-07-16 00:00:00,59.02,45758.0,-4.825385724900564,26.89744141044937
https://www.sec.gov/Archives/edgar/data/1021561/000102156118000123,4,2018-08-09,0,NUS,0,1,0,0,S,0,O,-10000.0,59416.0,D,82.92,2019-08-09 00:00:00,40.7,69416.0,-14.40590065690907,-50.91654606849976
https://www.sec.gov/Archives/edgar/data/1159167/000120919110062519,4,2010-12-22,0,IRBT,0,1,0,0,M,0,O,3100.0,14500.0,D,23.91,2011-12-22 00:00:00,30.36,11400.0,27.19298245614036,26.976160602258464
https://www.sec.gov/Archives/edgar/data/1196792/000120919111063396,4,2011-12-29,0,HP,1,0,0,0,A,0,O,7358.0,73358.0,D,58.26,2012-12-28 00:00:00,54.56,66000.0,11.148484848484848,-6.350841057329207
https://www.sec.gov/Archives/edgar/data/1651308/000165130821000196,4,2021-09-20,0,BGNE,0,1,0,0,S,0,O,-700.0,2723.0,D,398.5,2022-09-20 00:00:00,153.74,3423.0,-20.449897750511248,-61.42032622333752
https://www.sec.gov/Archives/edgar/data/1158895/000118143113062763,4/A,2013-10-30,0,LMAT,1,1,0,0,S,0,O,-10000.0,174581.0,D,7.55,2014-10-30 00:00:00,7.25,184581.0,-5.417675708767425,-3.973509933774832
https://www.sec.gov/Archives/edgar/data/1390593/000008553510000054,4,2010-11-17,0,RGLD,0,1,0,0,A,0,O,6000.0,41264.0,D,49.66,2011-11-17 00:00:00,77.84,35264.0,17.014519056261342,56.74587192911802
https://www.sec.gov/Archives/edgar/data/1405109/000000248820000168,4,2020-11-10,0,AMD,1,1,0,0,S,0,O,-2153.0,2707040.0,D,77.99,2021-11-10 00:00:00,139.87,2709193.0,-0.0794701595641211,79.34350557763817
https://www.sec.gov/Archives/edgar/data/1575828/000161848118000001,4,2018-03-01,0,FI,0,0,1,0,S,0,O,-91098.0,9182569.0,I,30.54,2019-03-01 00:00:00,38.58,9273667.0,-0.9823298593749376,26.326129666011788
https://www.sec.gov/Archives/edgar/data/1195444/000120919114014379,4,2014-02-24,0,ANDE,1,0,0,0,S,0,O,-100.0,12651.0,D,54.17,2015-02-24 00:00:00,45.48,12751.0,-0.7842522155125088,-16.042089717555854
https://www.sec.gov/Archives/edgar/data/1316987/000088488710000084,4,2010-03-12,0,RCL,1,1,0,0,S,0,O,-800.0,1677127.0,D,30.9,2011-03-14 00:00:00,43.05,1677927.0,-0.0476778787158201,39.32038834951456
https://www.sec.gov/Archives/edgar/data/1065280/000108290609000011,4,2009-02-05,0,NFLX,1,0,1,1,S,0,O,-5998.0,0.0,I,5.3529,2010-02-05 00:00:00,8.6914,5998.0,-100.0,62.368062171906814
https://www.sec.gov/Archives/edgar/data/1113169/000112760214031544,4,2014-11-06,0,TROW,0,1,0,0,M,0,O,3493.0,848762.476,D,82.45,2015-11-06 00:00:00,76.93,845269.476,0.4132409958217868,-6.694966646452389
https://www.sec.gov/Archives/edgar/data/1285876/000156218022002963,4,2022-03-28,0,NFG,0,1,0,0,M,0,O,5465.0,51136.0,D,69.28,2023-03-28 00:00:00,56.72,45671.0,11.966017823126272,-18.129330254041573
https://www.sec.gov/Archives/edgar/data/1186033/000112760213005221,4,2013-02-08,0,BLL,1,0,0,1,G,0,E,-39842.0,343053.2063,D,22.68,2014-02-10 00:00:00,26.63,382895.2063,-10.40545803249979,17.416225749559082
https://www.sec.gov/Archives/edgar/data/1142244/000095014209001711,4,2009-10-21,0,CCL,1,1,1,0,S,0,O,-8000.0,1529986.0,I,32.09,2010-10-21 00:00:00,39.93,1537986.0,-0.5201607816976228,24.431287005297587
https://www.sec.gov/Archives/edgar/data/1655243/000089924318005884,4,2018-02-26,0,ITT,0,1,0,0,A,0,O,4130.0,17540.0,D,53.27,2019-02-26 00:00:00,58.59,13410.0,30.7979120059657,9.986859395532194
https://www.sec.gov/Archives/edgar/data/1626240/000002891719000182,4,2019-05-28,0,DDS,0,1,0,0,A,0,O,84.0,7832.0,D,56.35,2020-05-27 00:00:00,31.9,7748.0,1.0841507485802788,-43.38952972493345
https://www.sec.gov/Archives/edgar/data/1101239/000112760221009232,4,2021-03-01,0,EQIX,0,1,0,0,S,0,O,-25.0,2334.0,D,648.26,2022-03-01 00:00:00,710.8,2359.0,-1.05977108944468,9.647363712090822
https://www.sec.gov/Archives/edgar/data/1423830/000122520813018186,4,2013-08-15,0,CL,0,1,0,0,M,0,O,3888.0,103610.0,D,59.81,2014-08-15 00:00:00,64.13,99722.0,3.898838771785564,7.222872429359627
https://www.sec.gov/Archives/edgar/data/1023128/000102312814000028,4,2014-03-13,0,LAD,1,1,1,0,S,0,O,-100.0,6432.0,D,64.81,2015-03-13 00:00:00,92.14,6532.0,-1.5309246785058177,42.16941829964511
https://www.sec.gov/Archives/edgar/data/1250037/000001561512000102,4,2012-12-28,0,MTZ,0,1,0,0,F,0,O,-1983.0,34119.0,D,24.5,2013-12-30 00:00:00,32.26,36102.0,-5.492770483629716,31.67346938775509
https://www.sec.gov/Archives/edgar/data/1307954/000121465919000985,4,2019-02-07,0,HUN,0,1,0,0,F,0,O,-496.0,123848.0,D,21.87,2020-02-07 00:00:00,21.04,124344.0,-0.3988933925239658,-3.795153177869236
https://www.sec.gov/Archives/edgar/data/1048695/000120919118057113,4,2018-11-01,0,FFIV,0,1,0,0,S,0,O,-2128.0,7403.0,D,179.09,2019-11-01 00:00:00,146.1,9531.0,-22.327143007029694,-18.420905689876605
https://www.sec.gov/Archives/edgar/data/1327113/000120919112014668,4,2012-02-28,0,CDE,0,1,0,0,M,0,O,927.0,17750.0,D,30.22,2013-02-27 00:00:00,19.38,16823.0,5.510313261606135,-35.870284579748514
https://www.sec.gov/Archives/edgar/data/1220132/000100547708006617,4,2008-11-26,0,SHEN,1,0,0,0,S,0,O,-6526.0,239967.7955,D,12.2,2009-11-27 00:00:00,8.365,246493.7955,-2.6475311424217978,-31.43442622950819
https://www.sec.gov/Archives/edgar/data/1091883/000112644810000017,4,2010-02-26,0,CIR,1,0,0,0,M,0,O,334.0,29914.95,D,30.91,2011-02-28 00:00:00,39.65,29580.95,1.129105049026485,28.27563895179553
https://www.sec.gov/Archives/edgar/data/1187511/000120919113008606,4,2013-02-11,0,WAL,1,1,0,0,S,0,O,-50000.0,2449616.0,D,12.96,2014-02-11 00:00:00,21.52,2499616.0,-2.000307247193169,66.04938271604937
https://www.sec.gov/Archives/edgar/data/1089063/000108906318000048,4,2018-04-03,0,DKS,1,0,0,0,A,0,O,4732.0,41589.0,D,33.81,2019-04-03 00:00:00,38.27,36857.0,12.838809452749816,13.19136350192251
https://www.sec.gov/Archives/edgar/data/1236636/000009114212000071,4/A,2012-05-01,0,AOS,0,1,0,0,S,0,O,-400.0,26532.0,D,11.9125,2013-05-01 00:00:00,18.345,26932.0,-1.4852220406950838,53.99790136411332
https://www.sec.gov/Archives/edgar/data/1219715/000112760215034872,4,2015-12-22,0,EQR,0,1,0,0,S,0,O,-25000.0,72942.3274,D,80.03,2016-12-21 00:00:00,63.46,97942.3274,-25.52522557269759,-20.70473572410346
https://www.sec.gov/Archives/edgar/data/1022408/000114036118018664,4,2018-04-12,0,PLUS,0,1,0,0,S,0,O,-3000.0,70068.0,D,40.45,2019-04-12 00:00:00,46.37,73068.0,-4.105764493348662,14.63535228677378
https://www.sec.gov/Archives/edgar/data/1841156/000120919121067316,4,2021-11-29,0,PAY,1,0,0,0,S,0,O,-1268.0,0.0,I,28.71,2022-11-29 00:00:00,9.46,1268.0,-100.0,-67.04980842911877
https://www.sec.gov/Archives/edgar/data/1326801/000112760216037462,4,2016-01-15,0,FB,0,1,0,0,S,0,O,-5900.0,434951.0,D,94.97,2017-01-17 00:00:00,127.87,440851.0,-1.3383206570927593,34.642518690112674
https://www.sec.gov/Archives/edgar/data/1580771/000092189521002722,4,2021-11-15,0,HAIN,1,0,0,0,J,0,O,-10000.0,0.0,I,42.05,2022-11-15 00:00:00,20.77,10000.0,-100.0,-50.6064209274673
